[2026-03-19T16:36:34.508Z] GET http://localhost:3000/ → 200 (80ms, 53122B)
[2026-03-19T16:38:13.325Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0643.JPEG&w=1200&q=75 → 200 (28ms, 36364B)
[2026-03-19T16:38:13.325Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 200 (28ms, 6098B)
[2026-03-19T16:38:13.325Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 200 (28ms, 5968B)
[2026-03-19T16:38:13.325Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpistachio-caramel-cup.png&w=256&q=75 → 200 (28ms, 7246B)
[2026-03-19T16:38:13.358Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (18ms, 15433B)
[2026-03-19T16:38:13.358Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (14ms, 288B)
[2026-03-19T16:38:31.379Z] GET http://localhost:3000/videos/videodrink.mov → 206 (4ms, 3633578B)
[2026-03-19T16:39:54.656Z] GET http://localhost:3000/about → 200 (25ms, 71198B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (2ms, 44628B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (2ms, 671B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (37ms, 1048468B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (7ms, 171348B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (36ms, 816073B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (7ms, 145631B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (25ms, 634911B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (17ms, 213608B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (10ms, 2026B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (15ms, 734B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (20ms, 75001B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (21ms, 129895B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (21ms, 255B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (23ms, 68260B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (21ms, 341B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_cdfa362e._.js → 200 (36ms, 136864B)
[2026-03-19T16:39:54.684Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_about_page_tsx_7afd8e66._.js → 200 (24ms, 255B)
[2026-03-19T16:39:54.684Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (1ms, 20018B)
[2026-03-19T16:39:54.685Z] GET http://localhost:3000/videos/Cart.mov → 206 (24ms, ?B)
[2026-03-19T16:39:54.685Z] GET http://localhost:3000/videos/PinkDrink.mov → 206 (35ms, 2968307B)
[2026-03-19T16:39:54.685Z] GET http://localhost:3000/videos/MiddleEasternBoards.mov → 206 (35ms, 2907298B)
[2026-03-19T16:39:54.698Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:39:54.698Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:39:54.698Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:39:54.698Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0348.jpeg&w=640&q=75 → 200 (22ms, 21728B)
[2026-03-19T16:39:54.730Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (30ms, 15433B)
[2026-03-19T16:39:54.730Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (30ms, 288B)
[2026-03-19T16:39:54.761Z] GET http://localhost:3000/videos/Cart.mov → 206 (4ms, 89910B)
[2026-03-19T16:39:54.767Z] GET http://localhost:3000/videos/Cart.mov → 206 (1ms, ?B)
[2026-03-19T16:40:07.300Z] GET http://localhost:3000/boards → 200 (23ms, 121268B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (2ms, 44628B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (2ms, 671B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (37ms, 1048468B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (10ms, 171348B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (36ms, 816073B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (10ms, 145631B)
[2026-03-19T16:40:07.327Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (28ms, 634911B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (15ms, 213608B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (13ms, 2026B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (13ms, 734B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (18ms, 75001B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (21ms, 129895B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (19ms, 255B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (24ms, 68260B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (22ms, 341B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_cdfa362e._.js → 200 (26ms, 136864B)
[2026-03-19T16:40:07.328Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_boards_page_tsx_7afd8e66._.js → 200 (24ms, 255B)
[2026-03-19T16:40:07.328Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (?ms, 20018B)
[2026-03-19T16:40:07.335Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:40:07.335Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:40:07.336Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:40:07.336Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcharcuterie-board-closeup.jpg&w=640&q=75 → 304 (17ms, ?B)
[2026-03-19T16:40:07.336Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0428.JPEG&w=640&q=75 → 200 (19ms, 35784B)
[2026-03-19T16:40:07.336Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0186.JPEG&w=640&q=75 → 200 (20ms, 17532B)
[2026-03-19T16:40:07.369Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (14ms, 15433B)
[2026-03-19T16:40:07.370Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (12ms, 288B)
[2026-03-19T16:40:09.645Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fthree-boards-lineup.jpg&w=640&q=75 → 200 (4ms, 90288B)
[2026-03-19T16:47:06.501Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (1ms, 47148B)
[2026-03-19T16:47:22.908Z] GET http://localhost:3000/ → 200 (79ms, 57026B)
[2026-03-19T16:47:22.990Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (3ms, 47148B)
[2026-03-19T16:47:22.990Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (3ms, 671B)
[2026-03-19T16:47:22.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (43ms, 1048468B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (11ms, 171348B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (42ms, 816073B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (12ms, 145631B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (30ms, 634911B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (20ms, 213608B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (12ms, 2026B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (12ms, 734B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (20ms, 75001B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (20ms, 129895B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (20ms, 255B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (25ms, 68260B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (25ms, 341B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_051026d0._.js → 200 (25ms, 141416B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_2471385e._.js → 200 (25ms, 58650B)
[2026-03-19T16:47:22.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_7afd8e66._.js → 200 (25ms, 327B)
[2026-03-19T16:47:22.991Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (?ms, 20018B)
[2026-03-19T16:47:22.992Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (25ms, ?B)
[2026-03-19T16:47:22.992Z] GET http://localhost:3000/videos/videodrink.mov → 206 (26ms, ?B)
[2026-03-19T16:47:23.001Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:23.001Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:23.002Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcharcuterie-board-closeup.jpg&w=640&q=75 → 304 (16ms, ?B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0489.JPEG&w=640&q=75 → 200 (19ms, 28502B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fvalentineboard.png&w=640&q=75 → 200 (29ms, 83904B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0643.JPEG&w=1200&q=75 → 200 (29ms, 36364B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 200 (53ms, 4986B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 200 (30ms, 6098B)
[2026-03-19T16:47:23.002Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 200 (53ms, 4480B)
[2026-03-19T16:47:23.020Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (12ms, ?B)
[2026-03-19T16:47:23.020Z] GET http://localhost:3000/videos/videodrink.mov → 206 (12ms, 29098B)
[2026-03-19T16:47:23.036Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (16ms, 15433B)
[2026-03-19T16:47:23.036Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (15ms, 288B)
[2026-03-19T16:47:23.036Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (2ms, 39453B)
[2026-03-19T16:47:26.235Z] GET http://localhost:3000/videos/videodrink.mov → 206 (1ms, 3895722B)
[2026-03-19T16:47:26.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 200 (1ms, 5968B)
[2026-03-19T16:47:29.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 200 (41ms, 6774B)
[2026-03-19T16:47:32.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 200 (45ms, 5608B)
[2026-03-19T16:47:35.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 200 (41ms, 5576B)
[2026-03-19T16:47:38.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 200 (40ms, 5174B)
[2026-03-19T16:47:41.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 200 (38ms, 5350B)
[2026-03-19T16:47:44.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:47:47.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:47:48.969Z] GET http://localhost:3000/ → 200 (18ms, 57031B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (5ms, 47148B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (5ms, 671B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (47ms, 1048468B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (16ms, 171348B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (47ms, 816073B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (16ms, 145631B)
[2026-03-19T16:47:48.990Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (36ms, 634911B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (24ms, 213608B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (23ms, 2026B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (23ms, 734B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (28ms, 75001B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (29ms, 129895B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (28ms, 255B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (31ms, 68260B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (29ms, 341B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_051026d0._.js → 200 (35ms, 141416B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_2471385e._.js → 200 (32ms, 58650B)
[2026-03-19T16:47:48.991Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_7afd8e66._.js → 200 (33ms, 327B)
[2026-03-19T16:47:48.991Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (?ms, 20018B)
[2026-03-19T16:47:49.005Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:49.005Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:49.005Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcharcuterie-board-closeup.jpg&w=640&q=75 → 304 (20ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0489.JPEG&w=640&q=75 → 304 (21ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fvalentineboard.png&w=640&q=75 → 304 (30ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0643.JPEG&w=1200&q=75 → 304 (30ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 304 (30ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 304 (30ms, ?B)
[2026-03-19T16:47:49.006Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 200 (31ms, 4986B)
[2026-03-19T16:47:49.040Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (13ms, 15433B)
[2026-03-19T16:47:49.041Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (12ms, 288B)
[2026-03-19T16:47:52.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:47:55.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 200 (3ms, 6774B)
[2026-03-19T16:47:58.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 200 (4ms, 5608B)
[2026-03-19T16:48:01.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 200 (3ms, 5576B)
[2026-03-19T16:48:04.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 200 (5ms, 5174B)
[2026-03-19T16:48:07.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 200 (3ms, 5350B)
[2026-03-19T16:48:10.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 200 (4ms, 6368B)
[2026-03-19T16:48:13.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 200 (6ms, 4786B)
[2026-03-19T16:48:16.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:19.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:22.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:25.578Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:28.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:31.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcucumbermint.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:34.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpaloma.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:37.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Faperolspritz.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:40.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Forangefanta.PNG&w=256&q=75 → pending (?ms, ?B)
[2026-03-19T16:48:43.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Bellini.jpeg&w=256&q=75 → 200 (27ms, 4914B)
[2026-03-19T16:48:46.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FShirley%20Temple.PNG&w=256&q=75 → 200 (37ms, 5066B)
[2026-03-19T16:48:49.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Sweet%20Tea.PNG&w=256&q=75 → 200 (47ms, 4684B)
[2026-03-19T16:48:52.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpistachio-caramel-cup.png&w=256&q=75 → 200 (7ms, 7246B)
[2026-03-19T16:48:55.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fchocolate-pretzel-cup.png&w=256&q=75 → 200 (39ms, 6178B)
[2026-03-19T16:48:58.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fclassiccoffee.PNG&w=256&q=75 → 200 (47ms, 5656B)
[2026-03-19T16:49:01.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fexpressomartini.PNG&w=256&q=75 → 200 (46ms, 5494B)
[2026-03-19T16:49:04.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FHazelnutLatte.PNG&w=256&q=75 → 200 (47ms, 5430B)
[2026-03-19T16:49:07.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 200 (5ms, 4986B)
[2026-03-19T16:49:10.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 200 (7ms, 6098B)
[2026-03-19T16:49:13.579Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 200 (6ms, 4480B)
